           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0            Cd0            Cdb
     2.93000000  1724.70196646  1684.54158405     0.09425296   553.20523586   526.25388289     0.26707334    -0.00001145     0.00001185     0.00102552    20.29068456     0.03754701     0.40716158  1910.91418030     0.25471983     0.12920564
     2.93500000  1727.46775165  1687.17250233     0.09559193   553.10885379   526.11344354     0.26851546    -0.00001151     0.00001192     0.00102780    20.29057956     0.03754682     0.40715947  1910.78805705     0.25475222     0.12922718
     2.94000000  1730.23305511  1689.80271861     0.09693811   553.01254365   525.97308158     0.26996060    -0.00001158     0.00001199     0.00103008    20.29047456     0.03754663     0.40715736  1910.66199396     0.25478459     0.12924872
     2.94500000  1732.99787721  1692.43223328     0.09829154   552.91630648   525.83279797     0.27140875    -0.00001165     0.00001206     0.00103236    20.29036956     0.03754643     0.40715524  1910.53599098     0.25481695     0.12927023
     2.95000000  1735.76221830  1695.06104672     0.09965221   552.82014268   525.69259307     0.27285990    -0.00001172     0.00001213     0.00103465    20.29026455     0.03754624     0.40715312  1910.41004807     0.25484930     0.12929174
     2.95500000  1738.52607876  1697.68915934     0.10102014   552.72405111   525.55246580     0.27431407    -0.00001179     0.00001220     0.00103693    20.29015954     0.03754604     0.40715099  1910.28416518     0.25488164     0.12931323
     2.96000000  1741.28945893  1700.31657151     0.10239535   552.62802899   525.41241352     0.27577123    -0.00001185     0.00001227     0.00103922    20.29005454     0.03754585     0.40714886  1910.15834225     0.25491397     0.12933471
     2.96500000  1744.05235916  1702.94328359     0.10377786   552.53207225   525.27243231     0.27723139    -0.00001192     0.00001234     0.00104151    20.28994955     0.03754565     0.40714672  1910.03257923     0.25494629     0.12935617
     2.97000000  1746.81477976  1705.56929594     0.10516767   552.43617901   525.13252040     0.27869453    -0.00001199     0.00001241     0.00104381    20.28984457     0.03754546     0.40714458  1909.90687607     0.25497860     0.12937763
     2.97500000  1749.57672106  1708.19460892     0.10656481   552.34035323   524.99268155     0.28016067    -0.00001206     0.00001248     0.00104610    20.28973961     0.03754526     0.40714243  1909.78123273     0.25501090     0.12939907
     2.98000000  1752.33818342  1710.81922290     0.10796928   552.24460497   524.85292530     0.28162981    -0.00001213     0.00001255     0.00104840    20.28963463     0.03754506     0.40714027  1909.65564914     0.25504318     0.12942050
     2.98500000  1755.09916726  1713.44313833     0.10938111   552.14894920   524.71326586     0.28310199    -0.00001220     0.00001263     0.00105070    20.28952960     0.03754487     0.40713811  1909.53012527     0.25507545     0.12944191
     2.99000000  1757.85967308  1716.06635573     0.11080031   552.05339253   524.57370950     0.28457723    -0.00001227     0.00001270     0.00105300    20.28942449     0.03754467     0.40713595  1909.40466105     0.25510770     0.12946330
     2.99500000  1760.61970133  1718.68887558     0.11222689   551.95791992   524.43424193     0.28605548    -0.00001234     0.00001277     0.00105530    20.28931935     0.03754447     0.40713378  1909.27925644     0.25513993     0.12948468
     3.00000000  1763.37925235  1721.31069824     0.11366087   551.86249354   524.29482717     0.28753668    -0.00001241     0.00001284     0.00105760    20.28921427     0.03754427     0.40713160  1909.15391137     0.25517216     0.12950605
     3.00500000  1766.13832625  1723.93182385     0.11510226   551.76705722   524.15541186     0.28902071    -0.00001248     0.00001291     0.00105991    20.28910940     0.03754407     0.40712942  1909.02862581     0.25520441     0.12952742
     3.01000000  1768.89692286  1726.55225231     0.11655108   551.67158599   524.01597229     0.29050752    -0.00001255     0.00001299     0.00106222    20.28900480     0.03754387     0.40712723  1908.90339973     0.25523667     0.12954880
     3.01500000  1771.65504213  1729.17198361     0.11800734   551.57613561   523.87656144     0.29199721    -0.00001262     0.00001306     0.00106453    20.28890032     0.03754367     0.40712504  1908.77823308     0.25526894     0.12957018
     3.02000000  1774.41268448  1731.79101819     0.11947106   551.48084706   523.73731318     0.29349007    -0.00001269     0.00001313     0.00106684    20.28879561     0.03754347     0.40712284  1908.65312581     0.25530117     0.12959153
     3.02500000  1777.16985124  1734.40935736     0.12094225   551.38593731   523.59843353     0.29498653    -0.00001276     0.00001321     0.00106916    20.28869012     0.03754327     0.40712063  1908.52807785     0.25533329     0.12961280
     3.03000000  1779.92654482  1737.02700345     0.12242093   551.29159864   523.46010506     0.29648699    -0.00001283     0.00001328     0.00107147    20.28858334     0.03754307     0.40711842  1908.40308907     0.25536525     0.12963395
     3.03500000  1782.68276830  1739.64395944     0.12390712   551.19789804   523.32239123     0.29799159    -0.00001290     0.00001335     0.00107379    20.28847512     0.03754286     0.40711621  1908.27815936     0.25539701     0.12965497
     3.04000000  1785.43852476  1742.26022829     0.12540085   551.10476804   523.18522791     0.29950019    -0.00001297     0.00001343     0.00107611    20.28836561     0.03754266     0.40711399  1908.15328858     0.25542861     0.12967588
     3.04500000  1788.19381661  1744.87581233     0.12690213   551.01201595   523.04843204     0.30101243    -0.00001305     0.00001350     0.00107843    20.28825532     0.03754246     0.40711176  1908.02847662     0.25546009     0.12969671
     3.05000000  1790.94864518  1747.49071287     0.12841098   550.91942453   522.91179738     0.30252786    -0.00001312     0.00001358     0.00108076    20.28814480     0.03754225     0.40710953  1907.90372340     0.25549154     0.12971750
     3.05500000  1793.70301088  1750.10493035     0.12992742   550.82685270   522.77518997     0.30404619    -0.00001319     0.00001365     0.00108308    20.28803440     0.03754205     0.40710729  1907.77902887     0.25552299     0.12973830
     3.06000000  1796.45691364  1752.71846473     0.13145145   550.73424462   522.63855682     0.30556730    -0.00001326     0.00001373     0.00108541    20.28792427     0.03754184     0.40710504  1907.65439299     0.25555447     0.12975910
     3.06500000  1799.21035331  1755.33131591     0.13298309   550.64162519   522.50192157     0.30709125    -0.00001334     0.00001380     0.00108774    20.28781435     0.03754164     0.40710279  1907.52981573     0.25558595     0.12977991
     3.07000000  1801.96332997  1757.94348403     0.13452237   550.54905049   522.36533743     0.30861814    -0.00001341     0.00001388     0.00109007    20.28770449     0.03754143     0.40710054  1907.40529704     0.25561744     0.12980071
     3.07500000  1804.71584395  1760.55496943     0.13606928   550.45655825   522.22884020     0.31014805    -0.00001348     0.00001395     0.00109240    20.28759460     0.03754123     0.40709828  1907.28083689     0.25564890     0.12982150
     3.08000000  1807.46789571  1763.16577260     0.13762385   550.36416335   522.09244397     0.31168102    -0.00001356     0.00001403     0.00109474    20.28748463     0.03754102     0.40709601  1907.15643520     0.25568035     0.12984226
     3.08500000  1810.21948573  1765.77589403     0.13918609   550.27185903   521.95614233     0.31321702    -0.00001363     0.00001411     0.00109708    20.28737461     0.03754081     0.40709373  1907.03209195     0.25571178     0.12986301
     3.09000000  1812.97061443  1768.38533416     0.14075603   550.17963020   521.81992094     0.31475603    -0.00001370     0.00001418     0.00109941    20.28726457     0.03754060     0.40709146  1906.90780706     0.25574320     0.12988374
     3.09500000  1815.72128215  1770.99409336     0.14233366   550.08746667   521.68377013     0.31629802    -0.00001378     0.00001426     0.00110176    20.28715455     0.03754039     0.40708917  1906.78358049     0.25577460     0.12990447
     3.10000000  1818.47148920  1773.60217197     0.14391901   549.99536437   521.54768603     0.31784298    -0.00001385     0.00001434     0.00110410    20.28704454     0.03754018     0.40708688  1906.65941220     0.25580600     0.12992518
     3.10500000  1821.22123589  1776.20957033     0.14551209   549.90332503   521.41167027     0.31939092    -0.00001393     0.00001441     0.00110644    20.28693454     0.03753998     0.40708458  1906.53530213     0.25583739     0.12994588
     3.11000000  1823.97052256  1778.81628879     0.14711293   549.81135263   521.27572660     0.32094184    -0.00001400     0.00001449     0.00110879    20.28682455     0.03753976     0.40708228  1906.41125024     0.25586876     0.12996657
     3.11500000  1826.71934954  1781.42232772     0.14872152   549.71944981   521.13985754     0.32249574    -0.00001408     0.00001457     0.00111114    20.28671456     0.03753955     0.40707997  1906.28725648     0.25590013     0.12998724
     3.12000000  1829.46771718  1784.02768749     0.15033789   549.62761759   521.00406403     0.32405263    -0.00001415     0.00001465     0.00111349    20.28660456     0.03753934     0.40707766  1906.16332079     0.25593148     0.13000791
     3.12500000  1832.21562583  1786.63236849     0.15196205   549.53585543   520.86834555     0.32561251    -0.00001423     0.00001472     0.00111584    20.28649456     0.03753913     0.40707534  1906.03944314     0.25596282     0.13002855
